"StichtagDatJahr","DatenstandCd","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzNeubauWhg_noDM","AnzAbbruchWhg_noDM"
2022,"D",226,"11502","Holunderhof",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,1
2022,"D",226,"11502","Holunderhof",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,3
2022,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2022,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,1
2022,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",39,
2022,"D",229,"11505","Tramdepot",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,6
2022,"D",230,"11506","Messegelände",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2022,"D",230,"11506","Messegelände",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2022,"D",231,"11507","Magdalenenstrasse",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",23,
2022,"D",232,"11508","Berninaplatz",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,6
2022,"D",232,"11508","Berninaplatz",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",34,6
2022,"D",233,"11509","Gorwiden",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",43,
2022,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,22
2022,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",11,
2022,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",1,1
2022,"D",238,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",102,
2022,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",40,
2022,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",7,
2022,"D",240,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",35,
2022,"D",240,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",12,
2022,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2022,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",18,
2022,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",2,1
2022,"D",243,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,2
2022,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",0,
2022,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",70,
2022,"D",247,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12",1,"1","Öffentliche Hand",0,1
2022,"D",248,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12",4,"4","Natürliche Personen",,
2022,"D",251,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",1,"1","Öffentliche Hand",0,
2022,"D",251,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",9,
2022,"D",252,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",8,
2022,"D",253,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",17,
2022,"D",254,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",,91
2022,"D",255,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",,1
2022,"D",255,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",,1
2022,"D",259,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12",1,"1","Öffentliche Hand",,0
2022,"D",259,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",29,
2022,"D",260,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12",4,"4","Natürliche Personen",,
2023,"D",15,"01401","Bahnhofplatz",14,"014","City",1,"1","Kreis 1",1,"1","Öffentliche Hand",,
2023,"D",21,"02101","Bahnhof Wollishofen",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",68,
2023,"D",22,"02102","Bellariastrasse",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,5
2023,"D",22,"02102","Bellariastrasse",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,6
2023,"D",22,"02102","Bellariastrasse",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",,1
2023,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,17
2023,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",4,21
2023,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",8,
2023,"D",25,"02105","Manegg",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2023,"D",25,"02105","Manegg",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",268,
2023,"D",27,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2023,"D",28,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",,18
2023,"D",29,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",0,
2023,"D",30,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",,7
2023,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,28
2023,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2023,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",23,
2023,"D",38,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",,
2023,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2023,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",4,
2023,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,
2023,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",15,
2023,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",27,
2023,"D",48,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",,
2023,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2023,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,4
2023,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",9,
2023,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",13,
2023,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",0,
2023,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",17,1
2023,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",3,
2023,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",,
2023,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",11,
2023,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,25
2023,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",,
2023,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2023,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,15
2023,"D",61,"03401","Schaufelbergerstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",11,
2023,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",16,
2023,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",0,
2023,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",9,
2023,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2023,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",,
2023,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",,5
2023,"D",73,"04103","Schöntalstrasse",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",10,
2023,"D",73,"04103","Schöntalstrasse",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",,1
2023,"D",77,"04203","Wengi",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",51,
2023,"D",77,"04203","Wengi",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",12,
2023,"D",79,"04205","Volkshaus",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",,11
2023,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",,0
2023,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",,
2023,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",42,
2023,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",61,
2023,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",,
2023,"D",94,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",30,
2023,"D",96,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",,
2023,"D",96,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",,
2023,"D",103,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",,
2023,"D",103,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",8,
2023,"D",104,"06103","Allenmoos",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",35,
2023,"D",106,"06105","Steinkluppe",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,46
2023,"D",107,"06106","Seminarstrasse",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","Wohnbaugenossenschaften",,
2023,"D",107,"06106","Seminarstrasse",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",8,
2023,"D",108,"06107","Guggach",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,5
2023,"D",109,"06108","Scheuchzerstrasse",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",,
2023,"D",109,"06108","Scheuchzerstrasse",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,18
2023,"D",113,"06112","Drahtschmidli",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,
2023,"D",114,"06113","Beckenhof",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,
2023,"D",116,"06301","Strickhof",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",0,
2023,"D",116,"06301","Strickhof",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",11,
2023,"D",117,"06302","Letzistrasse",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,11
2023,"D",118,"06303","Riedtli",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,4
2023,"D",119,"06304","Culmannstrasse",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,14
2023,"D",121,"06306","Rigiviertel",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",0,
2023,"D",125,"07101","Susenberg",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",0,1
2023,"D",125,"07101","Susenberg",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",1,1
2023,"D",127,"07103","Toblerstrasse",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,3
2023,"D",127,"07103","Toblerstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,12
2023,"D",128,"07104","Hochstrasse",71,"071","Fluntern",7,"7","Kreis 7",1,"1","Öffentliche Hand",0,0
2023,"D",128,"07104","Hochstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2023,"D",129,"07105","Platte",71,"071","Fluntern",7,"7","Kreis 7",1,"1","Öffentliche Hand",0,
2023,"D",129,"07105","Platte",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,9
2023,"D",130,"07106","Zoo",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,
2023,"D",132,"07201","Dolder",72,"072","Hottingen",7,"7","Kreis 7",1,"1","Öffentliche Hand",,
2023,"D",132,"07201","Dolder",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",14,
2023,"D",133,"07202","Sonnenberg",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",0,
2023,"D",136,"07205","Merkurplatz",72,"072","Hottingen",7,"7","Kreis 7",1,"1","Öffentliche Hand",,
2023,"D",136,"07205","Merkurplatz",72,"072","Hottingen",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",32,10
2023,"D",138,"07207","Eidmattstrasse",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,3
2023,"D",140,"07301","Degenried",73,"073","Hirslanden",7,"7","Kreis 7",4,"4","Natürliche Personen",,4
2023,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",20,5
2023,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",54,1
2023,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",14,
2023,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,1
2023,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",7,
2023,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",5,2
2023,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",22,
2023,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",11,
2023,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",1,"1","Öffentliche Hand",,
2023,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",123,
2023,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,3
2023,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",36,
2023,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",0,3
2023,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",13,
2023,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,7
2023,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",6,8
2023,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",8,2
2023,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",0,6
2023,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,6
2023,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2023,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",4,1
2023,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",2,
2023,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",,
2023,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",52,
2023,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",,
2023,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2023,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",7,
2023,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",36,
2023,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",,3
2023,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",32,
2023,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",,2
2023,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,9
2023,"D",176,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,2
2023,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,72
2023,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",,112
2023,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",183,
2023,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",68,
2023,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",4,
2023,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",9,2
2023,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",37,
2023,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,6
2023,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",17,11
2023,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",,10
2023,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,10
2023,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",1,
2023,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",7,
2023,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,13
2023,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",29,
2023,"D",184,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,7
2023,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2023,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2023,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",0,
2023,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",44,26
2023,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",17,
2023,"D",190,"09212","Grimsel",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,1
2023,"D",190,"09212","Grimsel",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",111,
2023,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",,3
2023,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",135,
2023,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,4
2023,"D",192,"09214","Letzigrund",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",,
2023,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",,
2023,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,2
